id,season,week,season_type,start_date,start_time_tbd,completed,neutral_site,conference_game,attendance,venue_id,venue,home_id,home_team,home_conference,home_division,home_points,home_line_scores[0],home_line_scores[1],home_line_scores[2],home_line_scores[3],home_post_win_prob,home_pregame_elo,home_postgame_elo,away_id,away_team,away_conference,away_division,away_points,away_line_scores[0],away_line_scores[1],away_line_scores[2],away_line_scores[3],away_post_win_prob,away_pregame_elo,away_postgame_elo,excitement_index,highlights,notes
401334669,2021,1,regular,2021-09-04T17:00:00.000Z,false,true,false,false,,4429,Seth Grove Stadium,2559,Shippensburg,Pennsylvania State Athletic,ii,25,0,6,7,12,,,,2707,WV State,Mountain East,ii,17,7,3,0,7,,,,,,
401328566,2021,1,regular,2021-09-04T17:30:00.000Z,false,true,false,false,,3597,Alumni Memorial Field,2678,VMI,Southern,fcs,45,14,10,7,14,,,,2166,Davidson,Pioneer,fcs,24,0,10,0,14,,,,,,
401329337,2021,1,regular,2021-09-04T18:00:00.000Z,false,true,false,true,,5944,Ray Dennison Memorial Field,2237,Fort Lewis,Rocky Mountain,ii,7,0,0,7,0,,,,2424,New Mexico Highlands,Rocky Mountain,ii,44,27,7,7,3,,,,,,
401281943,2021,1,regular,2021-09-04T18:00:00.000Z,false,true,false,false,64065,3887,Donald W. Reynolds Razorback Stadium Frank Broyles Field,8,Arkansas,SEC,fbs,38,7,0,10,21,0.9906022601032428,1417,1470,242,Rice,Conference USA,fbs,17,0,10,7,0,0.009397739896757185,1447,1394,2.1002190170,,
401328183,2021,1,regular,2021-09-04T18:00:00.000Z,false,true,false,false,,3894,Rhodes Stadium,2210,Elon,CAA,fcs,22,3,10,9,0,,,,2747,Wofford,Southern,fcs,24,0,21,0,3,,,,,,
401328647,2021,1,regular,2021-09-04T18:00:00.000Z,false,true,false,false,,6047,Leemon Field,2816,McKendree,Great Lakes,ii,20,0,0,13,7,,,,128,Northern Michigan,GLIAC,ii,27,7,6,0,14,,,,,,
401328954,2021,1,regular,2021-09-04T18:00:00.000Z,false,true,false,false,,3927,Sherman Field,2392,Michigan Tech,GLIAC,ii,14,0,0,0,14,,,,2273,Hillsdale,Great Midwest Athletic,ii,10,0,0,3,7,,,,,,
401329106,2021,1,regular,2021-09-04T18:00:00.000Z,false,true,false,false,,3723,QU Stadium,2825,Quincy,Great Lakes,ii,27,13,7,7,0,,,,2395,Midwestern State,Lone Star,ii,48,14,7,14,13,,,,,,
401329143,2021,1,regular,2021-09-04T18:00:00.000Z,false,true,false,true,,5872,Kirkeby-Over Stadium,2043,Augustana (SD),Northern Sun,ii,49,0,21,14,14,,,,568,Minot State,Northern Sun,ii,0,0,0,0,0,,,,,,
401348214,2021,1,regular,2021-09-04T18:00:00.000Z,false,true,false,false,,7075,Electric Supply Company Field,122666,Barton College,Independent DII,ii,7,0,7,0,0,,,,2444,Newberry,South Atlantic,ii,31,13,8,3,7,,,,,,
401328220,2021,1,regular,2021-09-04T18:00:00.000Z,false,true,false,false,,2068,E. Claiborne Robins Stadium,257,Richmond,CAA,fcs,38,13,10,15,0,,,,47,Howard,MEAC,fcs,14,0,14,0,0,,,,,,
401328150,2021,1,regular,2021-09-04T18:00:00.000Z,false,true,false,false,,3868,Paladin Stadium,231,Furman,Southern,fcs,29,7,3,13,6,,,,2448,North Carolina A&T,Big South,fcs,18,3,0,7,8,,,,,,
401310861,2021,1,regular,2021-09-04T18:00:00.000Z,false,true,false,false,30012,3713,Falcon Stadium,2005,Air Force,Mountain West,fbs,35,14,14,0,7,,,,322,Lafayette,Patriot,fcs,14,0,7,7,0,,,,,,
401309838,2021,1,regular,2021-09-04T18:00:00.000Z,false,true,false,false,43276,3626,Autzen Stadium,2483,Oregon,Pac-12,fbs,31,14,7,0,10,0.6554397056353632,1698,1700,278,Fresno State,Mountain West,fbs,24,0,13,8,3,0.34456029436463675,1566,1564,6.5519471201,,
401329179,2021,1,regular,2021-09-04T18:30:00.000Z,false,true,false,false,,6075,W.B. Mason Stadium,284,Stonehill,Northeast 10,ii,35,14,0,14,7,,,,2071,Bloomsburg,Pennsylvania State Athletic,ii,13,3,0,3,7,,,,,,
401328057,2021,1,regular,2021-09-04T19:00:00.000Z,false,true,false,false,,1930,Holt Arena,304,Idaho State,Big Sky,fcs,14,0,7,0,7,,,,155,North Dakota,MVFC,fcs,35,7,3,14,11,,,,,,
401329305,2021,1,regular,2021-09-04T19:00:00.000Z,false,true,false,true,,5782,Mountaineer Bowl,2714,Western State,Rocky Mountain,ii,23,3,17,3,0,,,,2123,Chadron State,Rocky Mountain,ii,10,7,3,0,0,,,,,,
401328159,2021,1,regular,2021-09-04T19:30:00.000Z,false,true,false,false,,3714,Fargodome,2449,North Dakota State,MVFC,fcs,28,7,7,7,7,,,,399,Albany,CAA,fcs,6,0,6,0,0,,,,,,
401281942,2021,1,regular,2021-09-04T19:30:00.000Z,false,true,true,false,71829,5348,Mercedes-Benz Stadium,2390,Miami,ACC,fbs,13,0,3,10,0,0.01176962249522609,1607,1585,333,Alabama,SEC,fbs,44,10,17,14,3,0.9882303775047739,2099,2121,0.7900699466,,
401282174,2021,1,regular,2021-09-04T19:30:00.000Z,false,true,false,false,30131,3852,Navy-Marine Corps Memorial Stadium,2426,Navy,American Athletic,fbs,7,0,0,0,7,0.0015932988484657657,1380,1275,276,Marshall,Conference USA,fbs,49,14,7,7,21,0.9984067011515342,1535,1640,2.1046809431,,
401282723,2021,1,regular,2021-09-04T19:30:00.000Z,false,true,false,true,68166,3793,Kinnick Stadium,2294,Iowa,Big Ten,fbs,34,14,17,0,3,0.9979199925443467,1805,1860,84,Indiana,Big Ten,fbs,6,3,0,3,0,0.0020800074556532877,1650,1595,2.2651769074,,
401282764,2021,1,regular,2021-09-04T19:30:00.000Z,false,true,false,false,43811,3665,Maryland Stadium,120,Maryland,Big Ten,fbs,30,17,3,0,10,0.98110910610178,1380,1396,277,West Virginia,Big 12,fbs,24,14,7,0,3,0.018890893898219963,1549,1533,8.6806655519,,
401300996,2021,1,regular,2021-09-04T19:30:00.000Z,false,true,false,false,37978,3854,Nippert Stadium,2132,Cincinnati,American Athletic,fbs,49,21,14,0,14,0.9989680828534763,1784,1837,193,Miami (OH),Mid-American,fbs,14,0,0,0,14,0.001031917146523731,1426,1373,1.2835892447,,
401281950,2021,1,regular,2021-09-04T20:00:00.000Z,false,true,false,false,46237,3838,Faurot Field,142,Missouri,SEC,fbs,34,7,10,7,10,0.5274031244762054,1503,1515,2117,Central Michigan,Mid-American,fbs,24,7,7,0,10,0.4725968755237946,1438,1426,6.5597184067,,
401282612,2021,1,regular,2021-09-04T20:00:00.000Z,false,true,false,false,41486,3752,Heinz Field,221,Pittsburgh,ACC,fbs,51,13,10,14,14,0.9988486164510799,1543,1609,113,UMass,FBS Independents,fbs,7,0,0,0,7,0.0011513835489200819,1061,995,1.1508209908,,
401281949,2021,1,regular,2021-09-04T20:00:00.000Z,false,true,false,false,44669,3693,Davis Wade Stadium,344,Mississippi State,SEC,fbs,35,14,0,0,21,0.5783879057964902,1513,1508,2348,Louisiana Tech,Conference USA,fbs,34,7,14,10,3,0.42161209420350976,1337,1342,6.8510707457,,
401327914,2021,1,regular,2021-09-04T20:00:00.000Z,false,true,false,false,,3613,Alumni Stadium,2169,Delaware State,MEAC,fcs,32,19,7,6,0,,,,2075,Bowie State,CIAA,ii,24,0,3,14,7,,,,,,
401328028,2021,1,regular,2021-09-04T20:00:00.000Z,false,true,false,false,,716,Torero Stadium,301,San Diego,Pioneer,fcs,17,7,0,3,7,,,,13,Cal Poly,Big Sky,fcs,28,7,7,0,14,,,,,,
401328230,2021,1,regular,2021-09-04T20:00:00.000Z,false,true,false,false,,3762,Hughes Stadium,2415,Morgan State,MEAC,fcs,0,0,0,0,0,,,,119,Towson,CAA,fcs,31,6,11,7,7,,,,,,
401337368,2021,1,regular,2021-09-04T20:00:00.000Z,false,true,false,false,,3627,Bailey Memorial Stadium,2506,Presbyterian College,Pioneer,fcs,84,28,28,14,14,,,,111610,St. Andrews,,,43,14,15,14,0,,,,,,
401310697,2021,1,regular,2021-09-04T20:00:00.000Z,false,true,false,false,27007,3984,War Memorial Stadium,2751,Wyoming,Mountain West,fbs,19,0,3,0,16,0.9891546913521992,,,147,Montana State,Big Sky,fcs,16,7,0,0,9,0.010845308647800755,,,11.2612057931,,
401348514,2021,1,regular,2021-09-04T20:00:00.000Z,false,true,false,false,,3791,Kibbie Dome,70,Idaho,Big Sky,fcs,68,21,19,21,7,,,,2829,Simon Fraser,Great Northwest,ii,0,0,0,0,0,,,,,,
401327924,2021,1,regular,2021-09-04T20:00:00.000Z,false,true,false,true,,7080,Rocky Mount Athletic Complex,2207,Elizabeth City State,CIAA,ii,6,0,0,6,0,,,,2220,Fayetteville State,CIAA,ii,47,15,13,9,10,,,,,,
401287887,2021,1,regular,2021-09-04T20:30:00.000Z,false,true,false,false,61500,3772,Jack Trice Stadium,66,Iowa State,Big 12,fbs,16,3,10,0,3,0.8786943269118912,,,2460,Northern Iowa,MVFC,fcs,10,7,3,0,0,0.1213056730881088,,,3.4750110544,,
401287892,2021,1,regular,2021-09-04T20:30:00.000Z,false,true,false,false,91113,3910,Darrell K Royal-Texas Memorial Stadium,251,Texas,Big 12,fbs,38,7,7,14,10,0.9787923181246069,1767,1801,309,Louisiana,Sun Belt,fbs,18,3,3,6,6,0.021207681875393125,1645,1611,3.8381599324,,
401309842,2021,1,regular,2021-09-04T21:00:00.000Z,false,true,false,false,54398,477,Los Angeles Memorial Coliseum,30,USC,Pac-12,fbs,30,10,3,0,17,,1628,1672,23,San José State,Mountain West,fbs,7,0,0,7,0,,1513,1469,,,
401328210,2021,1,regular,2021-09-04T22:00:00.000Z,false,true,false,false,,3824,Meade Stadium,227,Rhode Island,CAA,fcs,45,7,24,7,7,,,,2803,Bryant,NEC,fcs,21,7,7,7,0,,,,,,
401328192,2021,1,regular,2021-09-04T22:00:00.000Z,false,true,false,false,,3651,Bridgeforth Stadium,256,James Madison,CAA,fcs,68,7,10,28,23,,,,2413,Morehead State,Pioneer,fcs,10,3,0,7,0,,,,,,
401328015,2021,1,regular,2021-09-04T22:00:00.000Z,false,true,false,false,,3620,Armstrong Stadium,2261,Hampton,Big South,fcs,42,13,0,8,21,,,,2676,Virginia Union,CIAA,ii,28,0,14,7,7,,,,,,
401327961,2021,1,regular,2021-09-04T22:00:00.000Z,false,true,false,false,,3904,Rogers Stadium (VA),330,Virginia State,CIAA,ii,7,0,7,0,0,,,,2331,Lenoir-Rhyne,South Atlantic,ii,48,10,21,0,17,,,,,,
401327953,2021,1,regular,2021-09-04T22:00:00.000Z,false,true,false,false,,3808,Lincoln University Stadium,2339,Lincoln (PA),CIAA,ii,0,0,0,0,0,,,,209,Lock Haven,Pennsylvania State Athletic,ii,20,7,6,0,7,,,,,,
401332299,2021,1,regular,2021-09-04T22:00:00.000Z,false,true,false,false,,3668,Campus Field,2529,Sacred Heart,NEC,fcs,21,0,7,7,7,,,,2083,Bucknell,Patriot,fcs,0,0,0,0,0,,,,,,
401329085,2021,1,regular,2021-09-04T22:00:00.000Z,false,true,false,true,,5875,Charlie W. Johnson Stadium,490,Benedict College,SIAC,ii,45,7,14,14,10,,,,2019,Allen,SIAC,ii,12,0,6,6,0,,,,,,
401357798,2021,1,regular,2021-09-04T22:00:00.000Z,false,true,false,false,,4416,Spec Martin Municipal Stadium,56,Stetson,Pioneer,fcs,54,10,20,17,7,,,,2683,Warner,,,14,0,7,0,7,,,,,,
401332022,2021,1,regular,2021-09-04T22:00:00.000Z,false,true,false,false,,4428,Saxon Stadium,2385,Mercyhurst,Pennsylvania State Athletic,ii,18,0,8,7,3,,,,2017,Alderson-Broaddus,Mountain East,ii,3,0,0,3,0,,,,,,
401329190,2021,1,regular,2021-09-04T22:00:00.000Z,false,true,false,false,,4437,"Memorial Stadium (Clarion, PA)",2134,Clarion,Pennsylvania State Athletic,ii,26,0,7,13,6,,,,437,Lake Erie College,Great Midwest Athletic,ii,31,0,21,7,3,,,,,,
401329092,2021,1,regular,2021-09-04T22:00:00.000Z,false,true,false,false,,3612,Alumni Memorial Stadium (NC),2940,Livingstone,CIAA,ii,10,,,,,,,,2805,Clark Atlanta,SIAC,ii,13,,,,,,,,,,
401327988,2021,1,regular,2021-09-04T22:00:00.000Z,false,true,false,false,,3704,E. J. Whitmire Stadium,2717,Western Carolina,Southern,fcs,28,6,7,7,8,,,,2198,Eastern Kentucky,AWC,fcs,31,7,7,14,3,,,,,,
401286294,2021,1,regular,2021-09-04T22:00:00.000Z,false,true,false,false,15834,3992,Williams Stadium,2335,Liberty,FBS Independents,fbs,48,14,6,14,14,0.9975063541111128,,,2097,Campbell,Big South,fcs,7,0,7,0,0,0.0024936458888872304,,,1.8277711552,,
401309600,2021,1,regular,2021-09-04T22:00:00.000Z,false,true,false,false,15089,3608,Paulson Stadium,290,Georgia Southern,Sun Belt,fbs,30,3,17,0,10,,,,2241,Gardner-Webb,Big South,fcs,25,6,0,6,13,,,,,,
401328616,2021,1,regular,2021-09-04T22:00:00.000Z,false,true,false,false,,4582,Hornet Stadium,2011,Alabama State,SWAC,fcs,14,7,0,0,0,,,,2396,Miles,SIAC,ii,13,0,0,0,7,,,,,,
401328527,2021,1,regular,2021-09-04T22:00:00.000Z,false,true,false,false,,,,111756,Indiana Wesleyan,,,28,21,7,0,0,,,,2674,Valparaiso,Pioneer,fcs,10,0,3,7,0,,,,,,
401287886,2021,1,regular,2021-09-04T23:00:00.000Z,false,true,true,false,43478,3891,NRG Stadium,248,Houston,American Athletic,fbs,21,14,7,0,0,0.011056395958785482,1495,1457,2641,Texas Tech,Big 12,fbs,38,0,7,17,14,0.9889436040412145,1455,1493,6.4519450646,,
401328345,2021,1,regular,2021-09-04T23:00:00.000Z,false,true,false,true,,5885,First Security Stadium,2264,Harding,Great American,ii,28,21,0,7,0,,,,2191,East Central,Great American,ii,0,0,0,0,0,,,,,,
401328944,2021,1,regular,2021-09-04T23:00:00.000Z,false,true,false,false,,4851,Bazemore-Hyder Stadium,2673,Valdosta State,Gulf South,ii,53,13,17,14,9,,,,2542,Savannah State,SIAC,ii,7,0,0,0,7,,,,,,
401328977,2021,1,regular,2021-09-04T23:00:00.000Z,false,true,false,false,,3885,Harvey Randall Wickes Memorial Stadium,129,Saginaw Valley,GLIAC,ii,13,0,7,0,6,,,,2658,Texas A&M-Kingsville,Lone Star,ii,9,0,9,0,0,,,,,,
401329000,2021,1,regular,2021-09-04T23:00:00.000Z,false,true,false,false,,3957,Tiger Stadium (AL),2695,West Alabama,Gulf South,ii,48,7,24,14,3,,,,60,Morehouse,SIAC,ii,7,0,0,7,0,,,,,,
401329008,2021,1,regular,2021-09-04T23:00:00.000Z,false,true,false,false,,6061,Younts Stadium,2822,North Greenville,Gulf South,ii,37,14,7,9,7,,,,2336,Limestone,South Atlantic,ii,16,3,0,7,6,,,,,,
401282819,2021,1,regular,2021-09-04T23:00:00.000Z,false,true,false,false,53656,3907,Ross-Ade Stadium,2509,Purdue,Big Ten,fbs,30,7,6,3,14,0.5320373839543777,1470,1483,204,Oregon State,Pac-12,fbs,21,7,0,0,14,0.4679626160456223,1449,1436,7.8864166440,,
401282611,2021,1,regular,2021-09-04T23:00:00.000Z,false,true,false,false,23904,3876,Peden Stadium,195,Ohio,Mid-American,fbs,9,0,6,0,3,,1564,1489,183,Syracuse,ACC,fbs,29,9,3,10,7,,1358,1433,,,
401281944,2021,1,regular,2021-09-04T23:00:00.000Z,false,true,false,false,83821,3785,Jordan-Hare Stadium,2,Auburn,SEC,fbs,60,13,24,16,7,0.9989678214762067,1665,1740,2006,Akron,Mid-American,fbs,10,0,0,0,10,0.0010321785237933367,1103,1028,1.1278404344,,
401287893,2021,1,regular,2021-09-04T23:00:00.000Z,false,true,false,false,26573,3644,Jim Wacker Field at Bobcat Stadium,326,Texas State,Sun Belt,fbs,20,3,7,3,7,0.027570083271535584,1269,1271,239,Baylor,Big 12,fbs,29,7,7,10,5,0.9724299167284645,1525,1523,3.4324554132,,
401328144,2021,1,regular,2021-09-04T23:00:00.000Z,false,true,false,false,,4133,Braly Municipal Stadium,2453,North Alabama,Big South,fcs,28,0,14,7,7,,,,2545,Southeastern Louisiana,Southland,fcs,49,7,7,13,22,,,,,,
401328022,2021,1,regular,2021-09-04T23:00:00.000Z,false,true,false,true,,3756,Homer Bryce Stadium,2617,Stephen F. Austin,AWC,fcs,20,0,7,3,10,,,,2627,Tarleton State,AWC,fcs,10,7,3,0,0,,,,,,
401282173,2021,1,regular,2021-09-04T23:00:00.000Z,false,true,false,false,15017,3725,"Johnny Red"""" Floyd Stadium""""",2393,Middle Tennessee,Conference USA,fbs,50,0,21,7,22,,,,2405,Monmouth,Big South,fcs,15,0,7,8,0,,,,,,
401309602,2021,1,regular,2021-09-04T23:00:00.000Z,false,true,false,false,22399,3975,Veterans Memorial Stadium,2653,Troy,Sun Belt,fbs,55,14,20,14,7,0.9985643385639026,,,2582,Southern,SWAC,fcs,3,0,3,0,0,0.001435661436097413,,,1.2421414423,,
401309598,2021,1,regular,2021-09-04T23:00:00.000Z,false,true,false,false,15662,3625,Centennial Bank Stadium,2032,Arkansas State,Sun Belt,fbs,40,3,3,14,20,0.9863754340969222,,,2110,Central Arkansas,AWC,fcs,21,7,0,7,7,0.013624565903077812,,,5.4186020668,,
401300997,2021,1,regular,2021-09-04T23:00:00.000Z,false,true,false,false,30263,3805,Liberty Bowl Memorial Stadium,235,Memphis,American Athletic,fbs,42,10,19,6,7,0.9898961142112114,,,2447,Nicholls,Southland,fcs,17,7,0,7,3,0.010103885788788625,,,2.0287213610,,
401287890,2021,1,regular,2021-09-04T23:00:00.000Z,false,true,false,false,50807,3646,Boone Pickens Stadium,197,Oklahoma State,Big 12,fbs,23,6,14,0,3,0.866842312600251,,,2623,Missouri State,MVFC,fcs,16,0,3,6,7,0.13315768739974898,,,5.7464549428,,
401309543,2021,1,regular,2021-09-04T23:00:00.000Z,false,true,false,false,21783,3739,Glass Bowl,2649,Toledo,Mid-American,fbs,49,14,14,14,7,0.9989709925009136,,,2450,Norfolk State,MEAC,fcs,10,7,0,0,3,0.0010290074990864095,,,1.0562631389,,
401300998,2021,1,regular,2021-09-04T23:00:00.000Z,false,true,false,false,23373,3735,Gerald J. Ford Stadium,2567,SMU,American Athletic,fbs,56,7,28,14,7,0.9989704496065108,,,2000,Abilene Christian,AWC,fcs,9,0,3,6,0,0.0010295503934891759,,,1.2195402590,,
401281951,2021,1,regular,2021-09-04T23:00:00.000Z,false,true,false,false,64868,3994,Williams-Brice Stadium,2579,South Carolina,SEC,fbs,46,15,14,3,14,0.9986969045846604,,,2197,Eastern Illinois,OVC,fcs,0,0,0,0,0,0.0013030954153395724,,,1.1743357656,,
401328634,2021,1,regular,2021-09-04T23:00:00.000Z,false,true,false,false,,3740,Golden Lion Stadium,2029,Arkansas-Pine Bluff,SWAC,fcs,34,14,10,3,7,,,,2323,Lane,SIAC,ii,16,0,16,0,0,,,,,,
401328323,2021,1,regular,2021-09-04T23:00:00.000Z,false,true,false,false,,3809,Louis Crews Stadium,2010,Alabama A&M,SWAC,fcs,42,14,7,14,7,,,,2569,South Carolina State,MEAC,fcs,41,7,17,14,3,,,,,,
401329023,2021,1,regular,2021-09-04T23:00:00.000Z,false,true,false,false,,5866,Rex Stadium,2001,Adams State,Rocky Mountain,ii,17,7,0,2,8,,,,2703,Western New Mexico,Lone Star,ii,35,14,7,0,14,,,,,,
401329707,2021,1,regular,2021-09-04T23:00:00.000Z,false,true,false,false,,6210,Bruce R. Deaton Memorial Field,2615,St. Xavier (IL),,,10,7,3,0,0,,,,2292,Indianapolis,Great Lakes,ii,34,0,10,14,10,,,,,,
401329394,2021,1,regular,2021-09-04T23:00:00.000Z,false,true,false,true,,6062,Gable Field at Doc Wadley Stadium,196,Northeastern State,Mid America,ii,7,0,0,0,7,,,,2214,Emporia State,Mid America,ii,38,14,14,3,7,,,,,,
401282175,2021,1,regular,2021-09-04T23:30:00.000Z,false,true,false,false,18716,3825,Apogee Stadium,249,North Texas,Conference USA,fbs,44,7,17,17,3,0.9983080868428317,,,2466,Northwestern State,Southland,fcs,14,0,14,0,0,0.0016919131571683232,,,2.5549712982,,
401328327,2021,1,regular,2021-09-04T23:30:00.000Z,false,true,false,false,,3744,Hancock Stadium,2287,Illinois State,MVFC,fcs,49,7,14,21,7,,,,2086,Butler,Pioneer,fcs,7,0,7,0,0,,,,,,
401282179,2021,1,regular,2021-09-04T23:30:00.000Z,false,true,false,false,33906,3832,Memorial Stadium,356,Illinois,Big Ten,fbs,30,0,14,3,13,0.07725225121139008,1411,1400,2636,UT San Antonio,Conference USA,fbs,37,7,13,3,14,0.9227477487886099,1445,1456,6.8133547384,,
401282613,2021,1,regular,2021-09-04T23:30:00.000Z,false,true,false,false,42982,3923,Scott Stadium,258,Virginia,ACC,fbs,43,3,14,12,14,0.9973676494447083,,,2729,William & Mary,CAA,fcs,0,0,0,0,0,0.0026323505552916515,,,1.4621209350,,
401282610,2021,1,regular,2021-09-04T23:30:00.000Z,false,true,false,false,33651,721,Bobby Dodd Stadium at Historic Grant Field,59,Georgia Tech,ACC,fbs,21,0,7,0,14,,1370,1366,2459,Northern Illinois,Mid-American,fbs,22,7,7,0,8,,1304,1308,,,
401281946,2021,1,regular,2021-09-04T23:30:00.000Z,false,true,true,false,74187,3628,Bank of America Stadium,228,Clemson,ACC,fbs,3,0,0,0,3,0.0021786791632543196,1942,1924,61,Georgia,SEC,fbs,10,0,7,3,0,0.9978213208367457,1800,1818,6.2345959402,,
401281945,2021,1,regular,2021-09-04T23:30:00.000Z,false,true,false,false,86840,3634,Ben Hill Griffin Stadium,57,Florida,SEC,fbs,35,14,0,7,14,0.9918960232991294,1700,1730,2226,Florida Atlantic,Conference USA,fbs,14,0,0,0,14,0.008103976700870597,1505,1475,1.5270157343,,
401282054,2021,1,regular,2021-09-05T00:00:00.000Z,false,true,false,false,22029,3973,Vanderbilt Stadium,238,Vanderbilt,SEC,fbs,3,3,0,0,0,,,,2193,East Tennessee State,Southern,fcs,23,0,10,3,10,,,,,,
401328678,2021,1,regular,2021-09-05T00:00:00.000Z,false,true,false,true,,3631,BBVA Compass Stadium,2640,Texas Southern,SWAC,fcs,17,3,0,7,7,,,,2504,Prairie View,SWAC,fcs,40,6,14,10,10,,,,,,
401282053,2021,1,regular,2021-09-05T00:00:00.000Z,false,true,false,false,97339,3795,Kyle Field,245,Texas A&M,SEC,fbs,41,10,0,17,14,0.998324813334281,1745,1792,2309,Kent State,Mid-American,fbs,10,3,0,0,7,0.0016751866657189751,1441,1394,1.8129877546,,
401282177,2021,1,regular,2021-09-05T00:00:00.000Z,false,true,false,false,20156,6526,Hancock Whitney Stadium,6,South Alabama,Sun Belt,fbs,31,0,14,10,7,0.95949849704833,1266,1337,2572,Southern Mississippi,Conference USA,fbs,7,7,0,0,0,0.04050150295166999,1360,1289,21.5355699358,,
401287891,2021,1,regular,2021-09-05T00:00:00.000Z,false,true,false,false,35377,3616,Amon G. Carter Stadium,2628,TCU,Big 12,fbs,45,21,14,3,7,,,,2184,Duquesne,NEC,fcs,3,0,0,3,0,,,,,,
401309839,2021,1,regular,2021-09-05T00:00:00.000Z,false,true,false,false,64053,3765,Husky Stadium,264,Washington,Pac-12,fbs,7,7,0,0,0,0.1349379696271513,,,149,Montana,Big Sky,fcs,13,3,0,0,10,0.8650620303728487,,,4.4790919129,,
401281948,2021,1,regular,2021-09-05T00:30:00.000Z,false,true,false,false,68123,1056,Rose Bowl,26,UCLA,Pac-12,fbs,38,0,14,10,14,0.991959168531607,1605,1630,99,LSU,SEC,fbs,27,0,10,10,7,0.008040831468392962,1671,1646,6.7822278147,,
401282178,2021,1,regular,2021-09-05T01:00:00.000Z,false,true,false,false,14554,3946,Sun Bowl Stadium,2638,UTEP,Conference USA,fbs,38,10,0,7,21,0.9708432634648745,,,2065,Bethune-Cookman,SWAC,fcs,28,0,0,14,14,0.029156736535125516,,,3.8740664240,,
401327977,2021,1,regular,2021-09-05T01:00:00.000Z,false,true,false,false,,3745,Greater Zion Stadium,3101,Utah Tech,AWC,fcs,7,0,7,0,0,,,,16,Sacramento State,Big Sky,fcs,19,5,7,7,0,,,,,,
401309837,2021,1,regular,2021-09-05T02:30:00.000Z,false,true,false,false,35117,3831,California Memorial Stadium,25,California,Pac-12,fbs,17,14,0,0,3,0.28564618713586803,1461,1454,2440,Nevada,Mountain West,fbs,22,0,13,9,0,0.714353812864132,1488,1495,6.3284486527,,
401309841,2021,1,regular,2021-09-05T02:30:00.000Z,false,true,true,false,54541,6501,Allegiant Stadium,12,Arizona,Pac-12,fbs,16,0,3,10,3,0.06720718622641986,1278,1304,252,BYU,FBS Independents,fbs,24,0,14,7,3,0.9327928137735801,1837,1811,3.0368743338,,
401310699,2021,1,regular,2021-09-05T02:30:00.000Z,false,true,false,false,10116,3932,Qualcomm Stadium,21,San Diego State,Mountain West,fbs,28,0,0,21,7,0.9506216485313049,1578,1582,166,New Mexico State,FBS Independents,fbs,10,3,7,0,0,0.04937835146869507,1182,1178,1.5533801210,,
401309840,2021,1,regular,2021-09-05T03:00:00.000Z,false,true,false,false,24944,3820,Martin Stadium,265,Washington State,Pac-12,fbs,23,0,6,14,3,0.09297959482925705,1511,1494,328,Utah State,Mountain West,fbs,26,3,2,6,15,0.9070204051707429,1319,1336,6.8600084415,,
401310698,2021,1,regular,2021-09-05T03:59:00.000Z,false,true,false,false,0,7220,Clarence T.C. Ching Athletics Complex,62,Hawai'i,Mountain West,fbs,49,28,7,7,7,,,,2502,Portland State,Big Sky,fcs,35,0,7,21,7,,,,,,
