id,season,week,start_date,venue,home_team,home_points,away_team,away_conference,away_points
401112434,2019,1,2019-08-31T22:00:00.000Z,Williams Stadium,Liberty,0.0,Syracuse,ACC,24.0
401121935,2019,1,2019-08-31T22:00:00.000Z,Veterans Memorial Stadium,Troy,43.0,Campbell,Big South,14.0
401117495,2019,1,2019-08-31T22:00:00.000Z,University Stadium,New Mexico,39.0,Sam Houston State,Southland,31.0
401114174,2019,1,2019-08-31T22:30:00.000Z,California Memorial Stadium,California,27.0,UC Davis,Big Sky,13.0
401114240,2019,1,2019-08-31T22:30:00.000Z,Joan C. Edwards Stadium,Marshall,56.0,VMI,Southern,17.0
401128481,2019,1,2019-08-31T22:30:00.000Z,BBVA Compass Stadium,Texas Southern,23.0,Prairie View,SWAC,44.0
401128388,2019,1,2019-08-31T23:00:00.000Z,Tucker Stadium,Tennessee Tech,59.0,Samford,Southern,58.0
401117858,2019,1,2019-08-31T23:00:00.000Z,Centennial Bank Stadium,Arkansas State,30.0,SMU,American Athletic,37.0
401128486,2019,1,2019-08-31T23:00:00.000Z,Cowboy Stadium,McNeese,34.0,Southern,SWAC,28.0
401128382,2019,1,2019-08-31T23:00:00.000Z,Nissan Stadium,Tennessee State,26.0,Mississippi Valley State,SWAC,20.0
401114242,2019,1,2019-08-31T23:00:00.000Z,Foreman Field,Old Dominion,24.0,Norfolk State,MEAC,21.0
401119257,2019,1,2019-08-31T23:00:00.000Z,Brigham Field at Huskie Stadium,Northern Illinois,24.0,Illinois State,MVFC,10.0
401119258,2019,1,2019-08-31T23:00:00.000Z,Waldo Stadium,Western Michigan,48.0,Monmouth,Big South,13.0
401112106,2019,1,2019-08-31T23:00:00.000Z,Bill Snyder Family Football Stadium,Kansas State,49.0,Nicholls,Southland,14.0
401112073,2019,1,2019-08-31T23:00:00.000Z,McLane Stadium,Baylor,56.0,Stephen F. Austin,Southland,17.0
401114243,2019,1,2019-08-31T23:00:00.000Z,M. M. Roberts Stadium,Southern Mississippi,38.0,Alcorn State,SWAC,10.0
401114241,2019,1,2019-08-31T23:30:00.000Z,Apogee Stadium,North Texas,51.0,Abilene Christian,Southland,31.0
401110722,2019,1,2019-08-31T23:30:00.000Z,AT&T Stadium,Auburn,27.0,Oregon,Pac-12,21.0
401112191,2019,1,2019-08-31T23:30:00.000Z,Kinnick Stadium,Iowa,38.0,Miami (OH),Mid-American,14.0
401110725,2019,1,2019-08-31T23:30:00.000Z,Tiger Stadium,LSU,55.0,Georgia Southern,Sun Belt,3.0
401112433,2019,1,2019-08-31T23:30:00.000Z,Heinz Field,Pittsburgh,14.0,Virginia,ACC,30.0
401110732,2019,1,2019-08-31T23:30:00.000Z,Vanderbilt Stadium,Vanderbilt,6.0,Georgia,SEC,30.0
401110728,2019,1,2019-08-31T23:30:00.000Z,War Memorial Stadium,Wyoming,37.0,Missouri,SEC,31.0
401112222,2019,1,2019-08-31T23:30:00.000Z,Michigan Stadium,Michigan,40.0,Middle Tennessee,Conference USA,21.0
401112135,2019,1,2019-09-01T00:00:00.000Z,Darrell K Royal-Texas Memorial Stadium,Texas,45.0,Louisiana Tech,Conference USA,14.0
401128468,2019,1,2019-09-01T00:00:00.000Z,Malone Stadium,Louisiana Monroe,31.0,Grambling,SWAC,9.0
401114244,2019,1,2019-09-01T00:00:00.000Z,Sun Bowl Stadium,UTEP,36.0,Houston Christian,Southland,34.0
401112129,2019,1,2019-09-01T00:00:00.000Z,Amon G. Carter Stadium,TCU,39.0,Arkansas-Pine Bluff,SWAC,7.0
401117496,2019,1,2019-09-01T01:00:00.000Z,Qualcomm Stadium,San Diego State,6.0,Weber State,Big Sky,0.0
401114228,2019,1,2019-09-01T02:00:00.000Z,Martin Stadium,Washington State,58.0,New Mexico State,FBS Independents,7.0
401117497,2019,1,2019-09-01T02:00:00.000Z,Sam Boyd Stadium,UNLV,56.0,Southern Utah,Big Sky,23.0
401114218,2019,1,2019-09-01T02:30:00.000Z,Los Angeles Memorial Coliseum,USC,31.0,Fresno State,Mountain West,23.0
401127204,2019,1,2019-09-01T19:00:00.000Z,Georgia State Stadium,Jackson State,15.0,Bethune-Cookman,MEAC,36.0
401128433,2019,1,2019-09-01T19:30:00.000Z,Tom Benson Hall of Fame Stadium,Alabama A&M,35.0,Morehouse,SIAC,30.0
401112114,2019,1,2019-09-01T23:30:00.000Z,Gaylord Family Oklahoma Memorial Stadium,Oklahoma,49.0,Houston,American Athletic,31.0
401112436,2019,1,2019-09-03T00:00:00.000Z,Papa John's Cardinal Stadium,Louisville,17.0,Notre Dame,FBS Independents,35.0
401126929,2019,2,2019-09-06T00:35:00.000Z,Holt Arena,Idaho State,38.0,Western State,Rocky Mountain,13.0
401112447,2019,2,2019-09-07T00:00:00.000Z,Rice Stadium,Rice,21.0,Wake Forest,ACC,41.0
401112437,2019,2,2019-09-07T00:00:00.000Z,Scott Stadium,Virginia,52.0,William & Mary,CAA,17.0
401114251,2019,2,2019-09-07T01:00:00.000Z,Albertsons Stadium,Boise State,14.0,Marshall,Conference USA,7.0
401114154,2019,2,2019-09-07T02:00:00.000Z,Sun Devil Stadium,Arizona State,19.0,Sacramento State,Big Sky,7.0
401112445,2019,2,2019-09-07T15:00:00.000Z,Heinz Field,Pittsburgh,20.0,Ohio,Mid-American,10.0
401112223,2019,2,2019-09-07T16:00:00.000Z,Michigan Stadium,Michigan,24.0,Army,FBS Independents,21.0
401112446,2019,2,2019-09-07T16:00:00.000Z,Lane Stadium,Virginia Tech,31.0,Old Dominion,Conference USA,17.0
401112252,2019,2,2019-09-07T16:00:00.000Z,Ohio Stadium,Ohio State,42.0,Cincinnati,American Athletic,0.0
401117862,2019,2,2019-09-07T16:00:00.000Z,Liberty Bowl Memorial Stadium,Memphis,55.0,Southern,SWAC,24.0
401119261,2019,2,2019-09-07T16:00:00.000Z,Dix Stadium,Kent State,26.0,Kennesaw State,Big South,23.0
401110782,2019,2,2019-09-07T16:00:00.000Z,Williams-Brice Stadium,South Carolina,72.0,Charleston Southern,Big South,10.0
401114254,2019,2,2019-09-07T16:00:00.000Z,Summa Field at InfoCision Stadium,Akron,20.0,UAB,Conference USA,31.0
401110781,2019,2,2019-09-07T16:00:00.000Z,Faurot Field,Missouri,38.0,West Virginia,Big 12,7.0
401110785,2019,2,2019-09-07T16:00:00.000Z,Ross-Ade Stadium,Purdue,42.0,Vanderbilt,SEC,24.0
401112107,2019,2,2019-09-07T16:00:00.000Z,Bill Snyder Family Football Stadium,Kansas State,52.0,Bowling Green,Mid-American,0.0
401112202,2019,2,2019-09-07T16:00:00.000Z,Maryland Stadium,Maryland,63.0,Syracuse,ACC,20.0
401112192,2019,2,2019-09-07T16:00:00.000Z,Kinnick Stadium,Iowa,30.0,Rutgers,Big Ten,0.0
401128590,2019,2,2019-09-07T16:30:00.000Z,Cooper Field,Georgetown,43.0,Marist,Pioneer,3.0
401112444,2019,2,2019-09-07T16:30:00.000Z,Carter-Finley Stadium,NC State,41.0,Western Carolina,Southern,0.0
401127268,2019,2,2019-09-07T17:00:00.000Z,Memorial Stadium,Indiana State,35.0,Dayton,Pioneer,42.0
401127050,2019,2,2019-09-07T17:00:00.000Z,Fitton Field,Holy Cross,13.0,New Hampshire,CAA,10.0
401114224,2019,2,2019-09-07T17:00:00.000Z,Rice-Eccles Stadium,Utah,35.0,Northern Illinois,Mid-American,17.0
401127014,2019,2,2019-09-07T17:00:00.000Z,Kessler Stadium,Monmouth,24.0,Lafayette,Patriot,21.0
401132279,2019,2,2019-09-07T17:00:00.000Z,Joe Walton Stadium,Robert Morris,7.0,Kentucky State,SIAC,13.0
401128527,2019,2,2019-09-07T17:30:00.000Z,Alumni Memorial Field,VMI,63.0,Mars Hill,South Atlantic,21.0
401127048,2019,2,2019-09-07T18:00:00.000Z,Rhodes Stadium,Elon,35.0,The Citadel,Southern,28.0
401119260,2019,2,2019-09-07T18:00:00.000Z,Scheumann Stadium,Ball State,57.0,Fordham,Patriot,29.0
401112441,2019,2,2019-09-07T18:00:00.000Z,Bobby Dodd Stadium at Historic Grant Field,Georgia Tech,14.0,South Florida,American Athletic,10.0
401127304,2019,2,2019-09-07T18:00:00.000Z,Stambaugh Stadium,Youngstown State,54.0,Howard,MEAC,28.0
401165357,2019,2,2019-09-07T18:00:00.000Z,Bailey Memorial Stadium,Presbyterian College,7.0,Mercer,Southern,45.0
401119262,2019,2,2019-09-07T18:30:00.000Z,Yager Stadium,Miami (OH),48.0,Tennessee Tech,OVC,17.0
401127428,2019,2,2019-09-07T19:00:00.000Z,Governors Stadium,Austin Peay,16.0,Central Arkansas,Southland,24.0
401110780,2019,2,2019-09-07T19:30:00.000Z,Davis Wade Stadium,Mississippi State,38.0,Southern Mississippi,Conference USA,15.0
401114250,2019,2,2019-09-07T19:30:00.000Z,Joe Aillet Stadium,Louisiana Tech,20.0,Grambling,SWAC,14.0
401114247,2019,2,2019-09-07T19:30:00.000Z,Kidd Brewer Stadium,Appalachian State,56.0,Charlotte,Conference USA,41.0
401112146,2019,2,2019-09-07T19:30:00.000Z,Rentschler Field,Connecticut,23.0,Illinois,Big Ten,31.0
401112268,2019,2,2019-09-07T19:30:00.000Z,Camp Randall Stadium,Wisconsin,61.0,Central Michigan,Mid-American,0.0
401112158,2019,2,2019-09-07T19:30:00.000Z,Memorial Stadium,Indiana,52.0,Eastern Illinois,OVC,0.0
401112438,2019,2,2019-09-07T19:30:00.000Z,Alumni Stadium,Boston College,45.0,Richmond,CAA,13.0
401110784,2019,2,2019-09-07T19:30:00.000Z,Memorial Stadium,Clemson,24.0,Texas A&M,SEC,10.0
401114354,2019,2,2019-09-07T19:30:00.000Z,Warren McGuirk Alumni Stadium,UMass,20.0,Southern Illinois,MVFC,45.0
401112239,2019,2,2019-09-07T19:30:00.000Z,Folsom Field,Colorado,34.0,Nebraska,Big Ten,31.0
401127202,2019,2,2019-09-07T19:30:00.000Z,Fargodome,North Dakota State,38.0,North Dakota,FCS Independents,7.0
401110773,2019,2,2019-09-07T20:00:00.000Z,Bryant Denny Stadium,Alabama,62.0,New Mexico State,FBS Independents,10.0
401112074,2019,2,2019-09-07T20:00:00.000Z,McLane Stadium,Baylor,63.0,UT San Antonio,Conference USA,14.0
401117498,2019,2,2019-09-07T20:00:00.000Z,Canvas Stadium,Colorado State,38.0,Western Illinois,MVFC,13.0
401133586,2019,2,2019-09-07T20:00:00.000Z,Arthur J. Rooney Athletic Field,Duquesne,44.0,Walsh,Great Midwest Athletic,3.0
401135473,2019,2,2019-09-07T20:00:00.000Z,Oliver C. Dawson Stadium,South Carolina State,34.0,Lane,SIAC,0.0
401110776,2019,2,2019-09-07T20:00:00.000Z,Sanford Stadium,Georgia,63.0,Murray State,OVC,17.0
401126911,2019,2,2019-09-07T20:05:00.000Z,Roos Field,Eastern Washington,59.0,Lindenwood,Great Lakes,31.0
401114214,2019,2,2019-09-07T20:15:00.000Z,Rose Bowl,UCLA,14.0,San Diego State,Mountain West,23.0
401126973,2019,2,2019-09-07T21:00:00.000Z,UNI-Dome,Northern Iowa,34.0,Southern Utah,Big Sky,14.0
401126979,2019,2,2019-09-07T21:00:00.000Z,Torero Stadium,San Diego,35.0,UC Davis,Big Sky,38.0
401114229,2019,2,2019-09-07T21:00:00.000Z,Martin Stadium,Washington State,59.0,Northern Colorado,Big Sky,17.0
401112440,2019,2,2019-09-07T21:00:00.000Z,Bobby Bowden Field at Doak Campbell Stadium,Florida State,45.0,Louisiana Monroe,Sun Belt,44.0
401126966,2019,2,2019-09-07T21:05:00.000Z,Hillsboro Stadium,Portland State,70.0,Simon Fraser,Great Northwest,7.0
401127035,2019,2,2019-09-07T22:00:00.000Z,Armstrong Stadium,Hampton,17.0,Virginia Union,CIAA,36.0
401117860,2019,2,2019-09-07T22:00:00.000Z,Dowdy-Ficklen Stadium,East Carolina,48.0,Gardner-Webb,Big South,9.0
401126986,2019,2,2019-09-07T22:00:00.000Z,Barker-Lane Stadium,Campbell,38.0,Shaw,CIAA,14.0
401127049,2019,2,2019-09-07T22:00:00.000Z,Bridgeforth Stadium,James Madison,44.0,St Francis (PA),NEC,7.0
401127051,2019,2,2019-09-07T22:00:00.000Z,Villanova Stadium,Villanova,38.0,Lehigh,Patriot,10.0
401127134,2019,2,2019-09-07T22:00:00.000Z,Johnny Unitas Stadium,Towson,42.0,North Carolina Central,MEAC,3.0
401127229,2019,2,2019-09-07T22:00:00.000Z,"William Dick"""" Price Stadium""""",Norfolk State,44.0,Virginia State,CIAA,21.0
401128444,2019,2,2019-09-07T22:00:00.000Z,Hornet Stadium,Alabama State,38.0,Tuskegee,SIAC,31.0
401128614,2019,2,2019-09-07T22:00:00.000Z,Campus Field,Sacred Heart,30.0,Bucknell,Patriot,10.0
401132247,2019,2,2019-09-07T22:00:00.000Z,Spec Martin Municipal Stadium,Stetson,58.0,Louisiana College,American Southwest,13.0
401133640,2019,2,2019-09-07T22:00:00.000Z,Wagner College Stadium,Wagner,14.0,East Stroudsburg,Pennsylvania State Athletic,24.0
401136279,2019,2,2019-09-07T22:00:00.000Z,Arute Field,Central Connecticut,40.0,Merrimack,FCS Independents,37.0
401112439,2019,2,2019-09-07T22:00:00.000Z,Wallace Wade Stadium,Duke,45.0,North Carolina A&T,MEAC,13.0
401121936,2019,2,2019-09-07T22:00:00.000Z,Paulson Stadium,Georgia Southern,26.0,Maine,CAA,18.0
401112115,2019,2,2019-09-07T23:00:00.000Z,Gaylord Family Oklahoma Memorial Stadium,Oklahoma,70.0,South Dakota,MVFC,14.0
401112442,2019,2,2019-09-07T23:00:00.000Z,Papa John's Cardinal Stadium,Louisville,42.0,Eastern Kentucky,OVC,0.0
401128478,2019,2,2019-09-07T23:00:00.000Z,Provost Umphrey Stadium,Lamar,23.0,Mississippi Valley State,SWAC,20.0
401128363,2019,2,2019-09-07T23:00:00.000Z,JSU Stadium,Jacksonville State,41.0,Chattanooga,Southern,20.0
401127046,2019,2,2019-09-07T23:00:00.000Z,Meade Stadium,Rhode Island,36.0,Delaware,CAA,44.0
401114248,2019,2,2019-09-07T23:00:00.000Z,FIU Stadium,Florida International,14.0,Western Kentucky,Conference USA,20.0
401127293,2019,2,2019-09-07T23:00:00.000Z,Coughlin-Alumni Stadium,South Dakota State,38.0,Long Island University,NEC,3.0
401127047,2019,2,2019-09-07T23:00:00.000Z,Bob Ford Field,Albany,45.0,Bryant,NEC,3.0
401112097,2019,2,2019-09-07T23:00:00.000Z,Memorial Stadium,Kansas,7.0,Coastal Carolina,Sun Belt,12.0
401128725,2019,2,2019-09-07T23:00:00.000Z,Harry Turpin Stadium,Northwestern State,7.0,Midwestern State,Lone Star,33.0
401121938,2019,2,2019-09-07T23:00:00.000Z,Ladd Peebles Stadium,South Alabama,37.0,Jackson State,SWAC,14.0
401121937,2019,2,2019-09-07T23:00:00.000Z,Georgia State Stadium,Georgia State,48.0,Furman,Southern,42.0
401112123,2019,2,2019-09-07T23:00:00.000Z,Boone Pickens Stadium,Oklahoma State,56.0,McNeese,Southland,14.0
401128733,2019,2,2019-09-07T23:00:00.000Z,Homer Bryce Stadium,Stephen F. Austin,26.0,Tarleton State,Lone Star,37.0
401131357,2019,2,2019-09-07T23:00:00.000Z,Drake Stadium,Drake,7.0,Truman State,Great Lakes,10.0
401128729,2019,2,2019-09-07T23:00:00.000Z,Bowers Stadium,Sam Houston State,77.0,OK Panhandle St,Independent DII,0.0
401117500,2019,2,2019-09-07T23:00:00.000Z,Jim Wacker Field at Bobcat Stadium,Texas State,14.0,Wyoming,Mountain West,23.0
401114253,2019,2,2019-09-07T23:00:00.000Z,Gerald J. Ford Stadium,SMU,49.0,North Texas,Conference USA,27.0
401128452,2019,2,2019-09-07T23:00:00.000Z,Jack Spinks Stadium,Alcorn State,45.0,Mississippi College,Gulf South,7.0
401128434,2019,2,2019-09-07T23:00:00.000Z,Louis Crews Stadium,Alabama A&M,34.0,Arkansas-Pine Bluff,SWAC,52.0
401110783,2019,2,2019-09-07T23:00:00.000Z,Neyland Stadium,Tennessee,26.0,BYU,FBS Independents,29.0
401114252,2019,2,2019-09-07T23:00:00.000Z,"Johnny Red"""" Floyd Stadium""""",Middle Tennessee,45.0,Tennessee State,OVC,26.0
401128702,2019,2,2019-09-07T23:00:00.000Z,Gayle and Tom Benson Stadium,Incarnate Word,63.0,Texas Southern,SWAC,44.0
401114249,2019,2,2019-09-07T23:00:00.000Z,FAU Stadium,Florida Atlantic,14.0,UCF,American Athletic,48.0
401114193,2019,2,2019-09-07T23:30:00.000Z,Autzen Stadium,Oregon,77.0,Nevada,Mountain West,6.0
401117499,2019,2,2019-09-07T23:30:00.000Z,Romney Stadium,Utah State,62.0,Stony Brook,CAA,7.0
401127259,2019,2,2019-09-07T23:30:00.000Z,Hancock Stadium,Illinois State,42.0,Morehead State,Pioneer,14.0
401128506,2019,2,2019-09-07T23:30:00.000Z,William B. Greene Jr. Stadium,East Tennessee State,48.0,Shorter,Gulf South,10.0
401110777,2019,2,2019-09-07T23:30:00.000Z,Commonwealth Stadium,Kentucky,38.0,Eastern Michigan,Mid-American,17.0
401112213,2019,2,2019-09-07T23:30:00.000Z,Spartan Stadium,Michigan State,51.0,Western Michigan,Mid-American,17.0
401110778,2019,2,2019-09-07T23:30:00.000Z,Darrell K Royal-Texas Memorial Stadium,Texas,38.0,LSU,SEC,45.0
401110774,2019,2,2019-09-07T23:30:00.000Z,Jordan-Hare Stadium,Auburn,24.0,Tulane,American Athletic,6.0
401112258,2019,2,2019-09-07T23:30:00.000Z,Beaver Stadium,Penn State,45.0,Buffalo,Mid-American,13.0
401110779,2019,2,2019-09-07T23:30:00.000Z,Vaught-Hemingway Stadium,Ole Miss,31.0,Arkansas,SEC,17.0
401110775,2019,2,2019-09-07T23:30:00.000Z,Ben Hill Griffin Stadium,Florida,45.0,UT Martin,OVC,0.0
401114347,2019,2,2019-09-07T23:30:00.000Z,Cajun Field,Louisiana,35.0,Liberty,FBS Independents,14.0
401112140,2019,2,2019-09-08T00:00:00.000Z,Jones AT&T Stadium,Texas Tech,38.0,UTEP,Conference USA,3.0
401117861,2019,2,2019-09-08T00:00:00.000Z,John O'Quinn Field at TDECU Stadium,Houston,37.0,Prairie View,SWAC,17.0
401126945,2019,2,2019-09-08T00:00:00.000Z,Bobcat Stadium,Montana State,38.0,Southeast Missouri State,OVC,17.0
401126902,2019,2,2019-09-08T00:00:00.000Z,Stewart Stadium,Weber State,41.0,Cal Poly,Big Sky,24.0
401112443,2019,2,2019-09-08T00:00:00.000Z,Kenan Memorial Stadium,North Carolina,28.0,Miami,ACC,25.0
401126938,2019,2,2019-09-08T01:00:00.000Z,Washington-Grizzly Stadium,Montana,61.0,North Alabama,Big South,17.0
401126921,2019,2,2019-09-08T01:00:00.000Z,Kibbie Dome,Idaho,41.0,Central Washington,Great Northwest,31.0
401117501,2019,2,2019-09-08T01:00:00.000Z,Spartan Stadium,San José State,16.0,Tulsa,American Athletic,34.0
401117502,2019,2,2019-09-08T02:00:00.000Z,Sam Boyd Stadium,UNLV,17.0,Arkansas State,Sun Belt,43.0
401114175,2019,2,2019-09-08T02:30:00.000Z,Husky Stadium,Washington,19.0,California,Pac-12,20.0
401114207,2019,2,2019-09-08T02:30:00.000Z,Los Angeles Memorial Coliseum,USC,45.0,Stanford,Pac-12,20.0
401112230,2019,2,2019-09-08T02:30:00.000Z,Bulldog Stadium,Fresno State,35.0,Minnesota,Big Ten,38.0
401114165,2019,2,2019-09-08T02:45:00.000Z,Arizona Stadium,Arizona,65.0,Northern Arizona,Big Sky,41.0
401114200,2019,2,2019-09-08T03:59:00.000Z,Aloha Stadium,Hawai'i,31.0,Oregon State,Pac-12,28.0
401112448,2019,3,2019-09-13T22:00:00.000Z,BB&T Field,Wake Forest,24.0,North Carolina,ACC,18.0
401112098,2019,3,2019-09-13T23:30:00.000Z,Alumni Stadium,Boston College,24.0,Kansas,Big 12,48.0
401114230,2019,3,2019-09-14T01:15:00.000Z,NRG Stadium,Houston,24.0,Washington State,Pac-12,31.0
401136280,2019,3,2019-09-14T16:00:00.000Z,DeGol Field,St Francis (PA),42.0,Merrimack,FCS Independents,14.0
401128591,2019,3,2019-09-14T16:00:00.000Z,Leonidoff Field,Marist,26.0,Stetson,Pioneer,23.0
401128630,2019,3,2019-09-14T16:00:00.000Z,Cooper Field,Georgetown,69.0,Catholic University,NEWMAC,0.0
401112159,2019,3,2019-09-14T16:00:00.000Z,Memorial Stadium,Indiana,10.0,Ohio State,Big Ten,51.0
401112455,2019,3,2019-09-14T16:00:00.000Z,Lane Stadium,Virginia Tech,24.0,Furman,Southern,17.0
401112147,2019,3,2019-09-14T16:00:00.000Z,Memorial Stadium,Illinois,31.0,Eastern Michigan,Mid-American,34.0
401112144,2019,3,2019-09-14T16:00:00.000Z,Mountaineer Field at Milan Puskar Stadium,West Virginia,44.0,NC State,ACC,27.0
401117863,2019,3,2019-09-14T16:00:00.000Z,Nippert Stadium,Cincinnati,35.0,Miami (OH),Mid-American,13.0
401112259,2019,3,2019-09-14T16:00:00.000Z,Beaver Stadium,Penn State,17.0,Pittsburgh,ACC,10.0
401110795,2019,3,2019-09-14T16:00:00.000Z,Neyland Stadium,Tennessee,45.0,Chattanooga,Southern,0.0
401110792,2019,3,2019-09-14T16:00:00.000Z,Davis Wade Stadium,Mississippi State,24.0,Kansas State,Big 12,31.0
401110788,2019,3,2019-09-14T16:00:00.000Z,Sanford Stadium,Georgia,55.0,Arkansas State,Sun Belt,0.0
401112203,2019,3,2019-09-14T16:00:00.000Z,Lincoln Financial Field,Temple,20.0,Maryland,Big Ten,17.0
401112452,2019,3,2019-09-14T16:30:00.000Z,Bobby Dodd Stadium at Historic Grant Field,Georgia Tech,24.0,The Citadel,Southern,27.0
401128643,2019,3,2019-09-14T16:30:00.000Z,Fisher Field,Lafayette,40.0,Sacred Heart,NEC,56.0
401127269,2019,3,2019-09-14T17:00:00.000Z,Memorial Stadium,Indiana State,19.0,Eastern Kentucky,OVC,7.0
401127055,2019,3,2019-09-14T17:00:00.000Z,Delaware Stadium,Delaware,22.0,North Dakota State,MVFC,47.0
401127015,2019,3,2019-09-14T17:00:00.000Z,Kessler Stadium,Monmouth,38.0,Albany,CAA,35.0
401127417,2019,3,2019-09-14T17:00:00.000Z,Bulldog Stadium,Bryant,14.0,Fordham,Patriot,29.0
401114185,2019,3,2019-09-14T17:00:00.000Z,Folsom Field,Colorado,23.0,Air Force,Mountain West,30.0
401114257,2019,3,2019-09-14T18:00:00.000Z,Scheumann Stadium,Ball State,31.0,Florida Atlantic,Conference USA,41.0
401127294,2019,3,2019-09-14T18:00:00.000Z,Coughlin-Alumni Stadium,South Dakota State,38.0,Drake,Pioneer,10.0
401128610,2019,3,2019-09-14T18:00:00.000Z,Brown Field,Valparaiso,13.0,Central Connecticut,NEC,42.0
401127305,2019,3,2019-09-14T18:00:00.000Z,Stambaugh Stadium,Youngstown State,34.0,Duquesne,NEC,14.0
401121939,2019,3,2019-09-14T18:00:00.000Z,Brooks Stadium,Coastal Carolina,46.0,Norfolk State,MEAC,7.0
401114336,2019,3,2019-09-14T18:30:00.000Z,Notre Dame Stadium,Notre Dame,66.0,New Mexico,Mountain West,14.0
401119263,2019,3,2019-09-14T19:00:00.000Z,Kelly/Shorts Stadium,Central Michigan,45.0,Akron,Mid-American,24.0
401127260,2019,3,2019-09-14T19:00:00.000Z,O'Brien Stadium,Eastern Illinois,3.0,Illinois State,MVFC,21.0
401127288,2019,3,2019-09-14T19:00:00.000Z,DakotaDome,South Dakota,52.0,Houston Christian,Southland,53.0
401128574,2019,3,2019-09-14T19:00:00.000Z,Joe Walton Stadium,Robert Morris,31.0,Dayton,Pioneer,34.0
401128531,2019,3,2019-09-14T19:30:00.000Z,E. J. Whitmire Stadium,Western Carolina,20.0,North Greenville,Gulf South,17.0
401114219,2019,3,2019-09-14T19:30:00.000Z,LaVell Edwards Stadium,BYU,30.0,USC,Pac-12,27.0
401110794,2019,3,2019-09-14T19:30:00.000Z,Williams-Brice Stadium,South Carolina,23.0,Alabama,SEC,47.0
401117864,2019,3,2019-09-14T19:30:00.000Z,Navy-Marine Corps Memorial Stadium,Navy,42.0,East Carolina,American Athletic,10.0
401114261,2019,3,2019-09-14T19:30:00.000Z,Alamodome,UT San Antonio,13.0,Army,FBS Independents,31.0
401114208,2019,3,2019-09-14T19:30:00.000Z,Bright House Networks Stadium,UCF,45.0,Stanford,Pac-12,27.0
401117865,2019,3,2019-09-14T19:30:00.000Z,Ladd Peebles Stadium,South Alabama,6.0,Memphis,American Athletic,42.0
401112231,2019,3,2019-09-14T19:30:00.000Z,TCF Bank Stadium,Minnesota,35.0,Georgia Southern,Sun Belt,32.0
401112246,2019,3,2019-09-14T19:30:00.000Z,Ryan Field,Northwestern,30.0,UNLV,Mountain West,14.0
401112124,2019,3,2019-09-14T19:30:00.000Z,Skelly Field at H. A. Chapman Stadium,Tulsa,21.0,Oklahoma State,Big 12,40.0
401127056,2019,3,2019-09-14T20:00:00.000Z,Bridgeforth Stadium,James Madison,63.0,Morgan State,MEAC,12.0
401112086,2019,3,2019-09-14T20:00:00.000Z,Jack Trice Stadium,Iowa State,17.0,Iowa,Big Ten,18.0
401112214,2019,3,2019-09-14T20:00:00.000Z,Spartan Stadium,Michigan State,7.0,Arizona State,Pac-12,10.0
401127413,2019,3,2019-09-14T20:00:00.000Z,Alumni Stadium,Delaware State,58.0,Lincoln (PA),CIAA,12.0
401126912,2019,3,2019-09-14T20:00:00.000Z,JSU Stadium,Jacksonville State,49.0,Eastern Washington,Big Sky,45.0
401126946,2019,3,2019-09-14T20:00:00.000Z,Hanson Field,Western Illinois,14.0,Montana State,Big Sky,23.0
401110786,2019,3,2019-09-14T20:00:00.000Z,Donald W. Reynolds Razorback Stadium Frank Broyles Field,Arkansas,55.0,Colorado State,Mountain West,34.0
401112453,2019,3,2019-09-14T20:00:00.000Z,Nissan Stadium,Western Kentucky,21.0,Louisville,ACC,38.0
401112454,2019,3,2019-09-14T20:00:00.000Z,Hard Rock Stadium,Miami,63.0,Bethune-Cookman,MEAC,0.0
